" ""19127""","Marshall, IA",Real GDP (thousands of chained 2017 dollars) ,1766947,1766947
" ""19129""","Mills, IA",Real GDP (thousands of chained 2017 dollars) ,552579,552579
" ""19131""","Mitchell, IA",Real GDP (thousands of chained 2017 dollars) ,633568,633568
" ""19133""","Monona, IA",Real GDP (thousands of chained 2017 dollars) ,342642,342642
" ""19135""","Monroe, IA",Real GDP (thousands of chained 2017 dollars) ,496812,496812
" ""19137""","Montgomery, IA",Real GDP (thousands of chained 2017 dollars) ,443513,443513
" ""19139""","Muscatine, IA",Real GDP (thousands of chained 2017 dollars) ,2578843,2578843
" ""19141""","O'Brien, IA",Real GDP (thousands of chained 2017 dollars) ,883743,883743
" ""19143""","Osceola, IA",Real GDP (thousands of chained 2017 dollars) ,407093,407093
" ""19145""","Page, IA",Real GDP (thousands of chained 2017 dollars) ,621580,621580
" ""19147""","Palo Alto, IA",Real GDP (thousands of chained 2017 dollars) ,577658,577658
" ""19149""","Plymouth, IA",Real GDP (thousands of chained 2017 dollars) ,1526073,1526073
" ""19151""","Pocahontas, IA",Real GDP (thousands of chained 2017 dollars) ,517436,517436
" ""19153""","Polk, IA",Real GDP (thousands of chained 2017 dollars) ,47683356,47683356
" ""19155""","Pottawattamie, IA",Real GDP (thousands of chained 2017 dollars) ,4349226,4349226
" ""19157""","Poweshiek, IA",Real GDP (thousands of chained 2017 dollars) ,1222295,1222295
" ""19159""","Ringgold, IA",Real GDP (thousands of chained 2017 dollars) ,165129,165129
" ""19161""","Sac, IA",Real GDP (thousands of chained 2017 dollars) ,571402,571402
" ""19163""","Scott, IA",Real GDP (thousands of chained 2017 dollars) ,9868941,9868941
" ""19165""","Shelby, IA",Real GDP (thousands of chained 2017 dollars) ,768800,768800
" ""19167""","Sioux, IA",Real GDP (thousands of chained 2017 dollars) ,2587382,2587382
" ""19169""","Story, IA",Real GDP (thousands of chained 2017 dollars) ,5782585,5782585
" ""19171""","Tama, IA",Real GDP (thousands of chained 2017 dollars) ,684535,684535
" ""19173""","Taylor, IA",Real GDP (thousands of chained 2017 dollars) ,293879,293879
" ""19175""","Union, IA",Real GDP (thousands of chained 2017 dollars) ,839681,839681
" ""19177""","Van Buren, IA",Real GDP (thousands of chained 2017 dollars) ,232442,232442
" ""19179""","Wapello, IA",Real GDP (thousands of chained 2017 dollars) ,1723775,1723775
" ""19181""","Warren, IA",Real GDP (thousands of chained 2017 dollars) ,1368732,1368732
" ""19183""","Washington, IA",Real GDP (thousands of chained 2017 dollars) ,1270872,1270872
" ""19185""","Wayne, IA",Real GDP (thousands of chained 2017 dollars) ,248624,248624
" ""19187""","Webster, IA",Real GDP (thousands of chained 2017 dollars) ,2105636,2105636
" ""19189""","Winnebago, IA",Real GDP (thousands of chained 2017 dollars) ,507405,507405
" ""19191""","Winneshiek, IA",Real GDP (thousands of chained 2017 dollars) ,986693,986693
" ""19193""","Woodbury, IA",Real GDP (thousands of chained 2017 dollars) ,5217724,5217724
" ""19195""","Worth, IA",Real GDP (thousands of chained 2017 dollars) ,351158,351158
" ""19197""","Wright, IA",Real GDP (thousands of chained 2017 dollars) ,877648,877648
" ""20000""",Kansas,Real GDP (thousands of chained 2017 dollars) ,174794603,174794603
" ""20001""","Allen, KS",Real GDP (thousands of chained 2017 dollars) ,556971,556971
" ""20003""","Anderson, KS",Real GDP (thousands of chained 2017 dollars) ,299113,299113
" ""20005""","Atchison, KS",Real GDP (thousands of chained 2017 dollars) ,628585,628585
" ""20007""","Barber, KS",Real GDP (thousands of chained 2017 dollars) ,194639,194639
" ""20009""","Barton, KS",Real GDP (thousands of chained 2017 dollars) ,1187074,1187074
" ""20011""","Bourbon, KS",Real GDP (thousands of chained 2017 dollars) ,609572,609572
" ""20013""","Brown, KS",Real GDP (thousands of chained 2017 dollars) ,567476,567476
" ""20015""","Butler, KS",Real GDP (thousands of chained 2017 dollars) ,2359250,2359250
" ""20017""","Chase, KS",Real GDP (thousands of chained 2017 dollars) ,118310,118310
" ""20019""","Chautauqua, KS",Real GDP (thousands of chained 2017 dollars) ,65838,65838
" ""20021""","Cherokee, KS",Real GDP (thousands of chained 2017 dollars) ,872820,872820
" ""20023""","Cheyenne, KS",Real GDP (thousands of chained 2017 dollars) ,117938,117938
" ""20025""","Clark, KS",Real GDP (thousands of chained 2017 dollars) ,204115,204115
" ""20027""","Clay, KS",Real GDP (thousands of chained 2017 dollars) ,224404,224404
" ""20029""","Cloud, KS",Real GDP (thousands of chained 2017 dollars) ,385451,385451
" ""20031""","Coffey, KS",Real GDP (thousands of chained 2017 dollars) ,645388,645388
" ""20033""","Comanche, KS",Real GDP (thousands of chained 2017 dollars) ,69926,69926
" ""20035""","Cowley, KS",Real GDP (thousands of chained 2017 dollars) ,1279251,1279251
" ""20037""","Crawford, KS",Real GDP (thousands of chained 2017 dollars) ,1682766,1682766
" ""20039""","Decatur, KS",Real GDP (thousands of chained 2017 dollars) ,193559,193559
" ""20041""","Dickinson, KS",Real GDP (thousands of chained 2017 dollars) ,620230,620230
" ""20043""","Doniphan, KS",Real GDP (thousands of chained 2017 dollars) ,225663,225663
" ""20045""","Douglas, KS",Real GDP (thousands of chained 2017 dollars) ,5219845,5219845
" ""20047""","Edwards, KS",Real GDP (thousands of chained 2017 dollars) ,145252,145252
" ""20049""","Elk, KS",Real GDP (thousands of chained 2017 dollars) ,86517,86517
" ""20051""","Ellis, KS",Real GDP (thousands of chained 2017 dollars) ,1772342,1772342
" ""20053""","Ellsworth, KS",Real GDP (thousands of chained 2017 dollars) ,247611,247611
" ""20055""","Finney, KS",Real GDP (thousands of chained 2017 dollars) ,2287775,2287775
" ""20057""","Ford, KS",Real GDP (thousands of chained 2017 dollars) ,2444691,2444691
" ""20059""","Franklin, KS",Real GDP (thousands of chained 2017 dollars) ,828942,828942
" ""20061""","Geary, KS",Real GDP (thousands of chained 2017 dollars) ,2885327,2885327
" ""20063""","Gove, KS",Real GDP (thousands of chained 2017 dollars) ,170892,170892
" ""20065""","Graham, KS",Real GDP (thousands of chained 2017 dollars) ,119266,119266
" ""20067""","Grant, KS",Real GDP (thousands of chained 2017 dollars) ,413414,413414
" ""20069""","Gray, KS",Real GDP (thousands of chained 2017 dollars) ,615705,615705
" ""20071""","Greeley, KS",Real GDP (thousands of chained 2017 dollars) ,180961,180961
" ""20073""","Greenwood, KS",Real GDP (thousands of chained 2017 dollars) ,144373,144373
" ""20075""","Hamilton, KS",Real GDP (thousands of chained 2017 dollars) ,157072,157072
" ""20077""","Harper, KS",Real GDP (thousands of chained 2017 dollars) ,258604,258604
" ""20079""","Harvey, KS",Real GDP (thousands of chained 2017 dollars) ,1308772,1308772
" ""20081""","Haskell, KS",Real GDP (thousands of chained 2017 dollars) ,224265,224265
" ""20083""","Hodgeman, KS",Real GDP (thousands of chained 2017 dollars) ,94995,94995
" ""20085""","Jackson, KS",Real GDP (thousands of chained 2017 dollars) ,396755,396755
" ""20087""","Jefferson, KS",Real GDP (thousands of chained 2017 dollars) ,372532,372532
" ""20089""","Jewell, KS",Real GDP (thousands of chained 2017 dollars) ,64249,64249
" ""20091""","Johnson, KS",Real GDP (thousands of chained 2017 dollars) ,53507243,53507243
" ""20093""","Kearny, KS",Real GDP (thousands of chained 2017 dollars) ,203626,203626
" ""20095""","Kingman, KS",Real GDP (thousands of chained 2017 dollars) ,282518,282518
" ""20097""","Kiowa, KS",Real GDP (thousands of chained 2017 dollars) ,93673,93673
" ""20099""","Labette, KS",Real GDP (thousands of chained 2017 dollars) ,814188,814188
" ""20101""","Lane, KS",Real GDP (thousands of chained 2017 dollars) ,113134,113134
" ""20103""","Leavenworth, KS",Real GDP (thousands of chained 2017 dollars) ,2947593,2947593
" ""20105""","Lincoln, KS",Real GDP (thousands of chained 2017 dollars) ,106295,106295
" ""20107""","Linn, KS",Real GDP (thousands of chained 2017 dollars) ,451765,451765
" ""20109""","Logan, KS",Real GDP (thousands of chained 2017 dollars) ,140303,140303
" ""20111""","Lyon, KS",Real GDP (thousands of chained 2017 dollars) ,1488309,1488309
" ""20113""","McPherson, KS",Real GDP (thousands of chained 2017 dollars) ,1892051,1892051
" ""20115""","Marion, KS",Real GDP (thousands of chained 2017 dollars) ,329419,329419
" ""20117""","Marshall, KS",Real GDP (thousands of chained 2017 dollars) ,629467,629467
" ""20119""","Meade, KS",Real GDP (thousands of chained 2017 dollars) ,248353,248353
" ""20121""","Miami, KS",Real GDP (thousands of chained 2017 dollars) ,1036518,1036518
" ""20123""","Mitchell, KS",Real GDP (thousands of chained 2017 dollars) ,465766,465766
" ""20125""","Montgomery, KS",Real GDP (thousands of chained 2017 dollars) ,1679946,1679946
" ""20127""","Morris, KS",Real GDP (thousands of chained 2017 dollars) ,180290,180290
" ""20129""","Morton, KS",Real GDP (thousands of chained 2017 dollars) ,88545,88545
" ""20131""","Nemaha, KS",Real GDP (thousands of chained 2017 dollars) ,545268,545268
" ""20133""","Neosho, KS",Real GDP (thousands of chained 2017 dollars) ,554631,554631
" ""20135""","Ness, KS",Real GDP (thousands of chained 2017 dollars) ,155108,155108
" ""20137""","Norton, KS",Real GDP (thousands of chained 2017 dollars) ,277846,277846
" ""20139""","Osage, KS",Real GDP (thousands of chained 2017 dollars) ,267672,267672
" ""20141""","Osborne, KS",Real GDP (thousands of chained 2017 dollars) ,146770,146770
" ""20143""","Ottawa, KS",Real GDP (thousands of chained 2017 dollars) ,105775,105775
" ""20145""","Pawnee, KS",Real GDP (thousands of chained 2017 dollars) ,207240,207240
" ""20147""","Phillips, KS",Real GDP (thousands of chained 2017 dollars) ,314766,314766
" ""20149""","Pottawatomie, KS",Real GDP (thousands of chained 2017 dollars) ,1295230,1295230
" ""20151""","Pratt, KS",Real GDP (thousands of chained 2017 dollars) ,539015,539015
" ""20153""","Rawlins, KS",Real GDP (thousands of chained 2017 dollars) ,182086,182086
" ""20155""","Reno, KS",Real GDP (thousands of chained 2017 dollars) ,2611622,2611622
" ""20157""","Republic, KS",Real GDP (thousands of chained 2017 dollars) ,142944,142944
" ""20159""","Rice, KS",Real GDP (thousands of chained 2017 dollars) ,573778,573778
" ""20161""","Riley, KS",Real GDP (thousands of chained 2017 dollars) ,2900047,2900047
" ""20163""","Rooks, KS",Real GDP (thousands of chained 2017 dollars) ,192187,192187
" ""20165""","Rush, KS",Real GDP (thousands of chained 2017 dollars) ,126374,126374
" ""20167""","Russell, KS",Real GDP (thousands of chained 2017 dollars) ,264048,264048
" ""20169""","Saline, KS",Real GDP (thousands of chained 2017 dollars) ,2976053,2976053
" ""20171""","Scott, KS",Real GDP (thousands of chained 2017 dollars) ,315023,315023
" ""20173""","Sedgwick, KS",Real GDP (thousands of chained 2017 dollars) ,32861513,32861513
" ""20175""","Seward, KS",Real GDP (thousands of chained 2017 dollars) ,1283372,1283372
" ""20177""","Shawnee, KS",Real GDP (thousands of chained 2017 dollars) ,11120208,11120208
" ""20179""","Sheridan, KS",Real GDP (thousands of chained 2017 dollars) ,98424,98424
" ""20181""","Sherman, KS",Real GDP (thousands of chained 2017 dollars) ,312125,312125
" ""20183""","Smith, KS",Real GDP (thousands of chained 2017 dollars) ,125507,125507
" ""20185""","Stafford, KS",Real GDP (thousands of chained 2017 dollars) ,121139,121139
" ""20187""","Stanton, KS",Real GDP (thousands of chained 2017 dollars) ,202953,202953
" ""20189""","Stevens, KS",Real GDP (thousands of chained 2017 dollars) ,278293,278293
" ""20191""","Sumner, KS",Real GDP (thousands of chained 2017 dollars) ,672118,672118
" ""20193""","Thomas, KS",Real GDP (thousands of chained 2017 dollars) ,602163,602163
" ""20195""","Trego, KS",Real GDP (thousands of chained 2017 dollars) ,145488,145488
" ""20197""","Wabaunsee, KS",Real GDP (thousands of chained 2017 dollars) ,140492,140492
" ""20199""","Wallace, KS",Real GDP (thousands of chained 2017 dollars) ,81758,81758
" ""20201""","Washington, KS",Real GDP (thousands of chained 2017 dollars) ,181214,181214
" ""20203""","Wichita, KS",Real GDP (thousands of chained 2017 dollars) ,200653,200653
" ""20205""","Wilson, KS",Real GDP (thousands of chained 2017 dollars) ,300004,300004
" ""20207""","Woodson, KS",Real GDP (thousands of chained 2017 dollars) ,71600,71600
" ""20209""","Wyandotte, KS",Real GDP (thousands of chained 2017 dollars) ,11381425,11381425
" ""21000""",Kentucky,Real GDP (thousands of chained 2017 dollars) ,217568064,217568064
" ""21001""","Adair, KY",Real GDP (thousands of chained 2017 dollars) ,387875,387875
" ""21003""","Allen, KY",Real GDP (thousands of chained 2017 dollars) ,501379,501379
" ""21005""","Anderson, KY",Real GDP (thousands of chained 2017 dollars) ,592452,592452
" ""21007""","Ballard, KY",Real GDP (thousands of chained 2017 dollars) ,241204,241204
" ""21009""","Barren, KY",Real GDP (thousands of chained 2017 dollars) ,1373614,1373614
" ""21011""","Bath, KY",Real GDP (thousands of chained 2017 dollars) ,191114,191114
" ""21013""","Bell, KY",Real GDP (thousands of chained 2017 dollars) ,736844,736844
" ""21015""","Boone, KY",Real GDP (thousands of chained 2017 dollars) ,12487129,12487129
" ""21017""","Bourbon, KY",Real GDP (thousands of chained 2017 dollars) ,888977,888977
" ""21019""","Boyd, KY",Real GDP (thousands of chained 2017 dollars) ,2677107,2677107
" ""21021""","Boyle, KY",Real GDP (thousands of chained 2017 dollars) ,1259016,1259016
" ""21023""","Bracken, KY",Real GDP (thousands of chained 2017 dollars) ,158892,158892
" ""21025""","Breathitt, KY",Real GDP (thousands of chained 2017 dollars) ,208347,208347
" ""21027""","Breckinridge, KY",Real GDP (thousands of chained 2017 dollars) ,389720,389720
" ""21029""","Bullitt, KY",Real GDP (thousands of chained 2017 dollars) ,2835527,2835527
" ""21031""","Butler, KY",Real GDP (thousands of chained 2017 dollars) ,300968,300968
" ""21033""","Caldwell, KY",Real GDP (thousands of chained 2017 dollars) ,423288,423288
" ""21035""","Calloway, KY",Real GDP (thousands of chained 2017 dollars) ,1395496,1395496
" ""21037""","Campbell, KY",Real GDP (thousands of chained 2017 dollars) ,3574511,3574511
" ""21039""","Carlisle, KY",Real GDP (thousands of chained 2017 dollars) ,179930,179930
" ""21041""","Carroll, KY",Real GDP (thousands of chained 2017 dollars) ,1959178,1959178
" ""21043""","Carter, KY",Real GDP (thousands of chained 2017 dollars) ,496913,496913
" ""21045""","Casey, KY",Real GDP (thousands of chained 2017 dollars) ,333480,333480
" ""21047""","Christian, KY",Real GDP (thousands of chained 2017 dollars) ,5863865,5863865
" ""21049""","Clark, KY",Real GDP (thousands of chained 2017 dollars) ,1554628,1554628
" ""21051""","Clay, KY",Real GDP (thousands of chained 2017 dollars) ,348105,348105
" ""21053""","Clinton, KY",Real GDP (thousands of chained 2017 dollars) ,349851,349851
" ""21055""","Crittenden, KY",Real GDP (thousands of chained 2017 dollars) ,175006,175006
" ""21057""","Cumberland, KY",Real GDP (thousands of chained 2017 dollars) ,163099,163099
" ""21059""","Daviess, KY",Real GDP (thousands of chained 2017 dollars) ,4529411,4529411
" ""21061""","Edmonson, KY",Real GDP (thousands of chained 2017 dollars) ,185100,185100
" ""21063""","Elliott, KY",Real GDP (thousands of chained 2017 dollars) ,80294,80294
" ""21065""","Estill, KY",Real GDP (thousands of chained 2017 dollars) ,212300,212300
" ""21067""","Fayette, KY",Real GDP (thousands of chained 2017 dollars) ,21209754,21209754
" ""21069""","Fleming, KY",Real GDP (thousands of chained 2017 dollars) ,312849,312849
" ""21071""","Floyd, KY",Real GDP (thousands of chained 2017 dollars) ,1115923,1115923
" ""21073""","Franklin, KY",Real GDP (thousands of chained 2017 dollars) ,3337094,3337094
" ""21075""","Fulton, KY",Real GDP (thousands of chained 2017 dollars) ,201766,201766
" ""21077""","Gallatin, KY",Real GDP (thousands of chained 2017 dollars) ,358902,358902
" ""21079""","Garrard, KY",Real GDP (thousands of chained 2017 dollars) ,258783,258783
" ""21081""","Grant, KY",Real GDP (thousands of chained 2017 dollars) ,563507,563507
" ""21083""","Graves, KY",Real GDP (thousands of chained 2017 dollars) ,1324617,1324617
" ""21085""","Grayson, KY",Real GDP (thousands of chained 2017 dollars) ,730243,730243
" ""21087""","Green, KY",Real GDP (thousands of chained 2017 dollars) ,159719,159719
" ""21089""","Greenup, KY",Real GDP (thousands of chained 2017 dollars) ,768065,768065
" ""21091""","Hancock, KY",Real GDP (thousands of chained 2017 dollars) ,827180,827180
" ""21093""","Hardin, KY",Real GDP (thousands of chained 2017 dollars) ,5566918,5566918
" ""21095""","Harlan, KY",Real GDP (thousands of chained 2017 dollars) ,557542,557542
" ""21097""","Harrison, KY",Real GDP (thousands of chained 2017 dollars) ,528599,528599
" ""21099""","Hart, KY",Real GDP (thousands of chained 2017 dollars) ,559944,559944
" ""21101""","Henderson, KY",Real GDP (thousands of chained 2017 dollars) ,1994337,1994337
" ""21103""","Henry, KY",Real GDP (thousands of chained 2017 dollars) ,324432,324432
" ""21105""","Hickman, KY",Real GDP (thousands of chained 2017 dollars) ,183015,183015
" ""21107""","Hopkins, KY",Real GDP (thousands of chained 2017 dollars) ,1902259,1902259
" ""21109""","Jackson, KY",Real GDP (thousands of chained 2017 dollars) ,164146,164146
" ""21111""","Jefferson, KY",Real GDP (thousands of chained 2017 dollars) ,59529847,59529847
" ""21113""","Jessamine, KY",Real GDP (thousands of chained 2017 dollars) ,2047343,2047343
" ""21115""","Johnson, KY",Real GDP (thousands of chained 2017 dollars) ,431715,431715
" ""21117""","Kenton, KY",Real GDP (thousands of chained 2017 dollars) ,9574067,9574067
" ""21119""","Knott, KY",Real GDP (thousands of chained 2017 dollars) ,198290,198290
" ""21121""","Knox, KY",Real GDP (thousands of chained 2017 dollars) ,618978,618978
" ""21123""","Larue, KY",Real GDP (thousands of chained 2017 dollars) ,215651,215651
" ""21125""","Laurel, KY",Real GDP (thousands of chained 2017 dollars) ,2215698,2215698
" ""21127""","Lawrence, KY",Real GDP (thousands of chained 2017 dollars) ,338728,338728
" ""21129""","Lee, KY",Real GDP (thousands of chained 2017 dollars) ,118993,118993
" ""21131""","Leslie, KY",Real GDP (thousands of chained 2017 dollars) ,143755,143755
" ""21133""","Letcher, KY",Real GDP (thousands of chained 2017 dollars) ,389631,389631
" ""21135""","Lewis, KY",Real GDP (thousands of chained 2017 dollars) ,186308,186308
" ""21137""","Lincoln, KY",Real GDP (thousands of chained 2017 dollars) ,415937,415937
" ""21139""","Livingston, KY",Real GDP (thousands of chained 2017 dollars) ,307430,307430
" ""21141""","Logan, KY",Real GDP (thousands of chained 2017 dollars) ,1064153,1064153
" ""21143""","Lyon, KY",Real GDP (thousands of chained 2017 dollars) ,223901,223901
" ""21145""","McCracken, KY",Real GDP (thousands of chained 2017 dollars) ,4733470,4733470
" ""21147""","McCreary, KY",Real GDP (thousands of chained 2017 dollars) ,250844,250844
" ""21149""","McLean, KY",Real GDP (thousands of chained 2017 dollars) ,257976,257976
" ""21151""","Madison, KY",Real GDP (thousands of chained 2017 dollars) ,3106363,3106363
" ""21153""","Magoffin, KY",Real GDP (thousands of chained 2017 dollars) ,143688,143688
" ""21155""","Marion, KY",Real GDP (thousands of chained 2017 dollars) ,923442,923442
" ""21157""","Marshall, KY",Real GDP (thousands of chained 2017 dollars) ,1657667,1657667
" ""21159""","Martin, KY",Real GDP (thousands of chained 2017 dollars) ,184594,184594
" ""21161""","Mason, KY",Real GDP (thousands of chained 2017 dollars) ,1171645,1171645
" ""21163""","Meade, KY",Real GDP (thousands of chained 2017 dollars) ,629559,629559
" ""21165""","Menifee, KY",Real GDP (thousands of chained 2017 dollars) ,85749,85749
" ""21167""","Mercer, KY",Real GDP (thousands of chained 2017 dollars) ,863461,863461
" ""21169""","Metcalfe, KY",Real GDP (thousands of chained 2017 dollars) ,188163,188163
" ""21171""","Monroe, KY",Real GDP (thousands of chained 2017 dollars) ,326476,326476
" ""21173""","Montgomery, KY",Real GDP (thousands of chained 2017 dollars) ,1072089,1072089
" ""21175""","Morgan, KY",Real GDP (thousands of chained 2017 dollars) ,253485,253485
" ""21177""","Muhlenberg, KY",Real GDP (thousands of chained 2017 dollars) ,1123541,1123541
" ""21179""","Nelson, KY",Real GDP (thousands of chained 2017 dollars) ,1735012,1735012
" ""21181""","Nicholas, KY",Real GDP (thousands of chained 2017 dollars) ,88851,88851
" ""21183""","Ohio, KY",Real GDP (thousands of chained 2017 dollars) ,814518,814518
" ""21185""","Oldham, KY",Real GDP (thousands of chained 2017 dollars) ,1974160,1974160
" ""21187""","Owen, KY",Real GDP (thousands of chained 2017 dollars) ,176607,176607
" ""21189""","Owsley, KY",Real GDP (thousands of chained 2017 dollars) ,49626,49626
" ""21191""","Pendleton, KY",Real GDP (thousands of chained 2017 dollars) ,296608,296608
" ""21193""","Perry, KY",Real GDP (thousands of chained 2017 dollars) ,948549,948549
" ""21195""","Pike, KY",Real GDP (thousands of chained 2017 dollars) ,1924074,1924074
" ""21197""","Powell, KY",Real GDP (thousands of chained 2017 dollars) ,225448,225448
" ""21199""","Pulaski, KY",Real GDP (thousands of chained 2017 dollars) ,2207694,2207694
" ""21201""","Robertson, KY",Real GDP (thousands of chained 2017 dollars) ,27790,27790
" ""21203""","Rockcastle, KY",Real GDP (thousands of chained 2017 dollars) ,348474,348474
" ""21205""","Rowan, KY",Real GDP (thousands of chained 2017 dollars) ,749429,749429
" ""21207""","Russell, KY",Real GDP (thousands of chained 2017 dollars) ,696562,696562
" ""21209""","Scott, KY",Real GDP (thousands of chained 2017 dollars) ,3580949,3580949
" ""21211""","Shelby, KY",Real GDP (thousands of chained 2017 dollars) ,1654144,1654144
" ""21213""","Simpson, KY",Real GDP (thousands of chained 2017 dollars) ,949882,949882
" ""21215""","Spencer, KY",Real GDP (thousands of chained 2017 dollars) ,313513,313513
" ""21217""","Taylor, KY",Real GDP (thousands of chained 2017 dollars) ,821633,821633
" ""21219""","Todd, KY",Real GDP (thousands of chained 2017 dollars) ,391143,391143
" ""21221""","Trigg, KY",Real GDP (thousands of chained 2017 dollars) ,270382,270382
" ""21223""","Trimble, KY",Real GDP (thousands of chained 2017 dollars) ,637372,637372
" ""21225""","Union, KY",Real GDP (thousands of chained 2017 dollars) ,799913,799913
" ""21227""","Warren, KY",Real GDP (thousands of chained 2017 dollars) ,7352178,7352178
" ""21229""","Washington, KY",Real GDP (thousands of chained 2017 dollars) ,327620,327620
" ""21231""","Wayne, KY",Real GDP (thousands of chained 2017 dollars) ,419934,419934
" ""21233""","Webster, KY",Real GDP (thousands of chained 2017 dollars) ,385441,385441
" ""21235""","Whitley, KY",Real GDP (thousands of chained 2017 dollars) ,1103467,1103467
" ""21237""","Wolfe, KY",Real GDP (thousands of chained 2017 dollars) ,111185,111185
" ""21239""","Woodford, KY",Real GDP (thousands of chained 2017 dollars) ,1170602,1170602
" ""22000""",Louisiana,Real GDP (thousands of chained 2017 dollars) ,231262265,231262265
" ""22001""","Acadia, LA",Real GDP (thousands of chained 2017 dollars) ,1470411,1470411
" ""22003""","Allen, LA",Real GDP (thousands of chained 2017 dollars) ,702344,702344
" ""22005""","Ascension, LA",Real GDP (thousands of chained 2017 dollars) ,8759357,8759357
" ""22007""","Assumption, LA",Real GDP (thousands of chained 2017 dollars) ,457269,457269
" ""22009""","Avoyelles, LA",Real GDP (thousands of chained 2017 dollars) ,827300,827300
" ""22011""","Beauregard, LA",Real GDP (thousands of chained 2017 dollars) ,1177814,1177814
" ""22013""","Bienville, LA",Real GDP (thousands of chained 2017 dollars) ,577741,577741
" ""22015""","Bossier, LA",Real GDP (thousands of chained 2017 dollars) ,5398850,5398850
" ""22017""","Caddo, LA",Real GDP (thousands of chained 2017 dollars) ,13128753,13128753
" ""22019""","Calcasieu, LA",Real GDP (thousands of chained 2017 dollars) ,12477178,12477178
" ""22021""","Caldwell, LA",Real GDP (thousands of chained 2017 dollars) ,182052,182052
" ""22023""","Cameron, LA",Real GDP (thousands of chained 2017 dollars) ,805003,805003
" ""22025""","Catahoula, LA",Real GDP (thousands of chained 2017 dollars) ,161120,161120
" ""22027""","Claiborne, LA",Real GDP (thousands of chained 2017 dollars) ,389024,389024
" ""22029""","Concordia, LA",Real GDP (thousands of chained 2017 dollars) ,548431,548431
" ""22031""","De Soto, LA",Real GDP (thousands of chained 2017 dollars) ,2065912,2065912
" ""22033""","East Baton Rouge, LA",Real GDP (thousands of chained 2017 dollars) ,33011806,33011806
" ""22035""","East Carroll, LA",Real GDP (thousands of chained 2017 dollars) ,132565,132565
" ""22037""","East Feliciana, LA",Real GDP (thousands of chained 2017 dollars) ,471478,471478
" ""22039""","Evangeline, LA",Real GDP (thousands of chained 2017 dollars) ,837348,837348
" ""22041""","Franklin, LA",Real GDP (thousands of chained 2017 dollars) ,423767,423767
" ""22043""","Grant, LA",Real GDP (thousands of chained 2017 dollars) ,437946,437946
" ""22045""","Iberia, LA",Real GDP (thousands of chained 2017 dollars) ,2633763,2633763
" ""22047""","Iberville, LA",Real GDP (thousands of chained 2017 dollars) ,2184870,2184870
" ""22049""","Jackson, LA",Real GDP (thousands of chained 2017 dollars) ,473408,473408
" ""22051""","Jefferson, LA",Real GDP (thousands of chained 2017 dollars) ,23989257,23989257
" ""22053""","Jefferson Davis, LA",Real GDP (thousands of chained 2017 dollars) ,772006,772006
" ""22055""","Lafayette, LA",Real GDP (thousands of chained 2017 dollars) ,14294888,14294888
" ""22057""","Lafourche, LA",Real GDP (thousands of chained 2017 dollars) ,3781568,3781568
" ""22059""","LaSalle, LA",Real GDP (thousands of chained 2017 dollars) ,419832,419832
" ""22061""","Lincoln, LA",Real GDP (thousands of chained 2017 dollars) ,1990618,1990618
" ""22063""","Livingston, LA",Real GDP (thousands of chained 2017 dollars) ,3136007,3136007
" ""22065""","Madison, LA",Real GDP (thousands of chained 2017 dollars) ,304358,304358
" ""22067""","Morehouse, LA",Real GDP (thousands of chained 2017 dollars) ,524454,524454
" ""22069""","Natchitoches, LA",Real GDP (thousands of chained 2017 dollars) ,1548969,1548969
" ""22071""","Orleans, LA",Real GDP (thousands of chained 2017 dollars) ,22936957,22936957
" ""22073""","Ouachita, LA",Real GDP (thousands of chained 2017 dollars) ,7073915,7073915
" ""22075""","Plaquemines, LA",Real GDP (thousands of chained 2017 dollars) ,2248924,2248924
" ""22077""","Pointe Coupee, LA",Real GDP (thousands of chained 2017 dollars) ,788377,788377
" ""22079""","Rapides, LA",Real GDP (thousands of chained 2017 dollars) ,5578425,5578425
" ""22081""","Red River, LA",Real GDP (thousands of chained 2017 dollars) ,621549,621549
" ""22083""","Richland, LA",Real GDP (thousands of chained 2017 dollars) ,644102,644102
" ""22085""","Sabine, LA",Real GDP (thousands of chained 2017 dollars) ,960989,960989
" ""22087""","St. Bernard, LA",Real GDP (thousands of chained 2017 dollars) ,1150352,1150352
" ""22089""","St. Charles, LA",Real GDP (thousands of chained 2017 dollars) ,6858830,6858830
" ""22091""","St. Helena, LA",Real GDP (thousands of chained 2017 dollars) ,190146,190146
" ""22093""","St. James, LA",Real GDP (thousands of chained 2017 dollars) ,1980326,1980326
" ""22095""","St. John the Baptist, LA",Real GDP (thousands of chained 2017 dollars) ,2337058,2337058
" ""22097""","St. Landry, LA",Real GDP (thousands of chained 2017 dollars) ,2266361,2266361
" ""22099""","St. Martin, LA",Real GDP (thousands of chained 2017 dollars) ,1314766,1314766
" ""22101""","St. Mary, LA",Real GDP (thousands of chained 2017 dollars) ,2603126,2603126
" ""22103""","St. Tammany, LA",Real GDP (thousands of chained 2017 dollars) ,12632480,12632480
" ""22105""","Tangipahoa, LA",Real GDP (thousands of chained 2017 dollars) ,4299158,4299158
" ""22107""","Tensas, LA",Real GDP (thousands of chained 2017 dollars) ,106087,106087
" ""22109""","Terrebonne, LA",Real GDP (thousands of chained 2017 dollars) ,5031608,5031608
